,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
41,65,65,K107398002.21,"Original letters: familiar, moral and critical. By Mr. Dennis. In two volumes. .. [pt.2]","Dennis, John",1721,letters,_piracy was the po__e__ing Marcia ? Cato has us'd me Ill : He has refu_ed His Daughter Marcia to my ,ardent,"Vows . Be_ides , his baffled Arms , and ruined Cau_e Are Barrs to my Ambition . Cae_ar 's Favour , ",Y,MET,dedication,,65,,,_piracy was the po__e__ing marcia ? cato has us'd me ill : he has refu_ed his daughter marcia to my,ardent,"vows . be_ides , his baffled arms , and ruined cau_e are barrs to my ambition . cae_ar 's favour ,"
42,66,66,A50916,"Of reformation touching chvrch-discipline in England, and the cavses that hitherto have hindred it two bookes, written to a freind [sic]","Milton, John",1641,prose,"s all her Armory , her munition , her Artillery , then she awaites with long - sufferance , and yet ",ardent,"zeale . In briefe , there is no act in all the errand of Gods Ministers to man - kind , wherein pas",Y,MET,dedication,,66,,,"s all her armory , her munition , her artillery , then she awaites with long - sufferance , and yet",ardent,"zeale . in briefe , there is no act in all the errand of gods ministers to man - kind , wherein pas"
43,67,67,A39663.a7,"The fountain of life opened, or, A display of Christ in his essential and mediatorial glory wherein the impetration of our redemption by Jesus Christ is orderly unfolded as it was begun, carryed on, and finished by his covenant-transaction, mysterious incarnation, solemn call and dedication ... / by John Flavell ...","Flavell, John",1673,sermons,"t excellent & efficatious thing . Fourthly , Christ being a Mediator of reconciliation , implys the ",ardent,"love , and large pity that filled his Heart towards poor Sinners . For he doth not not only mediate",Y,MET,emotion,,67,,,"t excellent & efficatious thing . fourthly , christ being a mediator of reconciliation , implys the",ardent,"love , and large pity that filled his heart towards poor sinners . for he doth not not only mediate"
44,69,69,N01600,"Instructions to the living, from the condition of the dead. A brief relation of remarkables in the shipwreck of above one hundred pirates, who were cast away in the ship Whido, on the coast of New-England, April 26. 1717. And in the death of six, who after a fair trial at Boston, were convicted & condemned, Octob. 22. And executed, Novemb. 15. 1717. : With some account of the discourse had with them on the way to their execution. And a sermon preached on their occasion.","Mather, Cotton",1717,prose+sermons,hese things more particularly unto the Case of the Miserables now standing on the Scaffold ; Ñ With ,ardent,"Cries to Heaven , that Free Grace might yet have Triumphs and Wonders in them ; and all Heaven be f",Y,MET,action,LF: with 'cries to X' I'd go for 'action',69,,,hese things more particularly unto the case of the miserables now standing on the scaffold ; ñ with,ardent,"cries to heaven , that free grace might yet have triumphs and wonders in them ; and all heaven be f"
45,70,70,N00429.a0,"Speedy repentance urged. A sermon preached at Boston, Decemb. 29. 1689. In the hearing, and at the request of one Hugh Stone, a miserable man under a just sentence of death, for a tragical and horrible murder. : Together with some account concerning the character, carriage, and execution of that unhappy malefactor. : To which are added, certain memorable providences relating to some other murders; & some great instances of repentance which have been seen among us. / By Cotton Mather Pastor of the Gospel in Boston.","Mather, Cotton",1690,sermons_execution,"an Exalted Fancy , a man may represent unto himself , Racks , and Boots , and Fires , and Rivers of ",Ardent,"Brimstone and Running Be_ metal , to cruciate a Malefactor in , but all of them are little things i",Y,LIT,,,70,,,"an exalted fancy , a man may represent unto himself , racks , and boots , and fires , and rivers of",Ardent,"brimstone and running be_ metal , to cruciate a malefactor in , but all of them are little things i"
46,71,71,403000800,"Four discourses shewing, I. That the Apostle's words, Romans the ninth, have no relation to any personal election or reprobation. II. That the Election, mentioned in St. Paul's Epistles to the Gentiles, is only that of the Gentiles to be God's Church and People. III. That these Two Assertions of Dr. John Edwards, viz. (1.) That God's Fore-Knowledge of all Futurities depends on his Decree, and that he fore-knows them, because he hath decreed them. (2.) That God did, from all Eternity, decree the Commission of all the Sins in the World, are False, Blasphemous, and render God the Author of Sin. IV. Being a Vindication of my Annotations from the Doctor's Cavils. To which is added, as an appendix, a short answer to the Doctor's Discourse concerning the fixed term of human life. By Daniel Whitby, D. D. and Chantor of the Cathedral Church of Sarum.","Whitby, Daniel",1710,prose,"a State of absolute Reprobation , ad unavoidable Damnation in his Judgment , he shews , both by his ",ardent,"Prayer for them , that they might be sav'd , chap . x. i. and also by his zealous Endeavour , by al",Y,MET,dedication,,71,,,"a state of absolute reprobation , ad unavoidable damnation in his judgment , he shews , both by his",ardent,"prayer for them , that they might be sav'd , chap . x. i. and also by his zealous endeavour , by al"
47,72,72,403000800,"Four discourses shewing, I. That the Apostle's words, Romans the ninth, have no relation to any personal election or reprobation. II. That the Election, mentioned in St. Paul's Epistles to the Gentiles, is only that of the Gentiles to be God's Church and People. III. That these Two Assertions of Dr. John Edwards, viz. (1.) That God's Fore-Knowledge of all Futurities depends on his Decree, and that he fore-knows them, because he hath decreed them. (2.) That God did, from all Eternity, decree the Commission of all the Sins in the World, are False, Blasphemous, and render God the Author of Sin. IV. Being a Vindication of my Annotations from the Doctor's Cavils. To which is added, as an appendix, a short answer to the Doctor's Discourse concerning the fixed term of human life. By Daniel Whitby, D. D. and Chantor of the Cathedral Church of Sarum.","Whitby, Daniel",1710,prose,"it , and from the sense of our own weakness , making us the more watchful to prevent it , and more ",ardent,"in our Supplications , for preventing and restraining Grace , that produceth all these good Effects",Y,MET,dedication,,72,,,"it , and from the sense of our own weakness , making us the more watchful to prevent it , and more",ardent,"in our supplications , for preventing and restraining grace , that produceth all these good effects"
48,73,73,A54224,"The spirit of truth vindicated, against that of error & envy unseasonably manifested : in a late malicious libel, intituled, The spirit of the Quakers tryed, &c. / by a friend to righteousness and peace, W.P.","Penn, William",1672,prose,"is Sophi_tication of _everal Scriptures , in which his Di_plea_ure again_t G. F. comes not from his ",ardent,"Love to any common Principles , which he has hitherto _eem'd to militate for ; but his great Regard",Y,MET,emotion,,73,,,"is sophi_tication of _everal scriptures , in which his di_plea_ure again_t g. f. comes not from his",ardent,"love to any common principles , which he has hitherto _eem'd to militate for ; but his great regard"
49,74,74,99899766,"A disquisition about the final causes of natural things wherein it is inquir'd, whether, and (if at all) with what cautions, a naturalist should admit them? By T.H. R.B. Fellow of the Royal Society. To which are subjoyn'd, by way of appendix some uncommon observations about vitiated sight. By the same author.","Boyle, Robert",1688,science,"mmunicate His Exuberant Goodness , and to receive from his intelligent Creatures , such as Men , an ",ardent,"Love , a high Admiration , and an obsequious Gratitude , for having display'd so much Wisdom and Be",Y,MET,emotion,,74,,,"mmunicate his exuberant goodness , and to receive from his intelligent creatures , such as men , an",ardent,"love , a high admiration , and an obsequious gratitude , for having display'd so much wisdom and be"
50,75,75,N00654,"The thoughts of a dying man. A faithful report of matters uttered by many, in the last minutes of their lives. : And, a solemn warning unto all, to conform their lives, unto the belief of such unquestionable matters. : [Five lines of quotation]","Mather, Cotton",1697,prose,"ood , even _omething that is not Mortal , for an Immortal Soul , will then be de_ired , with a more ",Ardent,"Rage of Soul , than what is in the Thir_t of the Hart after the Waterbrooks . II . At the La_t , Wh",Y,MET,emotion,,75,,,"ood , even _omething that is not mortal , for an immortal soul , will then be de_ired , with a more",Ardent,"rage of soul , than what is in the thir_t of the hart after the waterbrooks . ii . at the la_t , wh"
51,78,78,A89494,"A soveraigne salve to cure the blind, or, A vindication of the power and priviledges claim'd or executed by the Lords and Commons in Parliament, from the calumny and slanders of men, whose eyes (their conscience being before blinded) ignorance or malice hath hoodwinckt. Wherein the fallacie and falsity of the anti-parliamentary party is discovered, their plots for introducing popery into the church and tyranny into the state are manifested: the pretended fears of danger from seperatists, Brownists, &c. blowne away. And a right way proposed for the advancing the just honour of the King, the due reverence of the clergy, the rights and liberty of the people: and the renewing a golden age. by J. M. Esquire.","Milton, John",1643,prose,"doctrine un_ound , ill affected to the publick good , acce__arie to the evill to be remedied , nay ",ardent,"to bring in , or maintain either Papi_try , and idolatrie , or at lea_t a mo_t _candalous _ymbolizi",Y,MET,want,,78,,,"doctrine un_ound , ill affected to the publick good , acce__arie to the evill to be remedied , nay",ardent,"to bring in , or maintain either papi_try , and idolatrie , or at lea_t a mo_t _candalous _ymbolizi"
52,83,83,A47869.a0,"The history of the Plot anatomised: or the late sham fanatical-plot, briefly and plainly laid open Wherein, those worthy patriots who were charged therewith, are vindicated from the malicious and false aspersions cast upon them by a late author. In a letter to a friend.","L'Estrange, Roger",1689,letters,"s did , from his first hearing of it , approve of so glorious an undertaking , and sent up his most ",ardent,"Prayers to God Almighty for his Success on so Just an Enterprize , whatever some wicked wretches , ",Y,MET,dedication,,83,,,"s did , from his first hearing of it , approve of so glorious an undertaking , and sent up his most",ardent,"prayers to god almighty for his success on so just an enterprize , whatever some wicked wretches ,"
53,86,86,N02451,"Agricola. Or, The religious husbandman: the main intentions of religion, served in the business and language of husbandry. A work adapted unto the grand purposes of piety; and commended therefore by a number of ministers, to be entertained in the families of the countrey. : [One line from I Corinthians]","Mather, Cotton",1727,sermons,ongue that can _peak _uch things as the_e ? What _harp Arrows of the Almighty One ; what Coals more ,ardent,"and more la_ting , than tho_e of Juniper ? It may be _aid , as in P_al . XXXVI . 1 . What _ays the ",Y,LIT,,,86,,,ongue that can _peak _uch things as the_e ? what _harp arrows of the almighty one ; what coals more,ardent,"and more la_ting , than tho_e of juniper ? it may be _aid , as in p_al . xxxvi . 1 . what _ays the"
54,88,88,A56171.a43,"Hidden workes of darkenes brought to publike light, or, A necessary introdvction to the history of the Archbishop of Canterbvrie's triall discovering to the world the severall secret dangerous plots, practices, proceedings of the Pope and his confederates, both at home and in forraigne parts, to undermine the Protestant religion, usher the whole body of popery into our church, and reduce all our realms to their ancient vassalage to the Sea of Rome, by insensible steps and degrees : from the first marriage treaty with Spain, anno 1617, till this present : together with the true originals of the late Scottish troubles, Irish rebellion and English civill warres: manifested by sundry ... papers, found among Secretary Windebankes, master Thomas Windebankes, the lord Cottingtons and Arch-bishop of Canterburies writings, and some late intercepted letters from forraigne parts / by William Prynne ...","Prynne, William",1645,letters,"ssages , not fit to be concealed . FATHER RECTOR , let not the damp of astonishment seize upon your ",Ardent,and Zealous Soule in apprehending the sodaine and unexpected calling of a Parliament : We have not ,Y,MET,dedication,,88,,,"ssages , not fit to be concealed . father rector , let not the damp of astonishment seize upon your",Ardent,and zealous soule in apprehending the sodaine and unexpected calling of a parliament : we have not
55,89,89,A47918,"The shammer shamm'd, in a plain discovery under young Tong's own hand, of a designe to trepann L'Estrange into a pretended subornation against the Popish plot by Roger L'Estrange.","L'Estrange, Roger",1681,undetermined,"phane manner of Obtruding upon Almighty God , His Mimical Forms of Contrition and Remorse , for the ",Ardent,Affections of a True Repentance ; The Oppression of his Spirits for his Villany against his Father ,Y,MET,dedication,,89,,,"phane manner of obtruding upon almighty god , his mimical forms of contrition and remorse , for the",Ardent,affections of a true repentance ; the oppression of his spirits for his villany against his father
56,90,90,A91153,"A brief necessary vindication of the old and new secluded Members, from the false malicious calumnies; and of the fundamental rights, liberties, privileges, government, interest of the freemen, parliaments, people of England, from the late avowed subversions 1. Of John Rogers, in his un-christian concertation with Mr. Prynne, and others. 2. Of M: Nedham, in his Interest will not lie. Wherein the true good old cause is asserted, the false routed; ... / By William Prynne of Swainswick Esq; a bencher of Lincolns-Inne.","Prynne, William",1659,legal?,"King Charles , there were _undry excellent _ervent Prayers and _upplications powred out to God with ",ardent,"affections on their behalfs : wherein all the Prelates , Clergy , Nobility , Gentry , people pre_en",Y,MET,dedication,,90,,,"king charles , there were _undry excellent _ervent prayers and _upplications powred out to god with",ardent,"affections on their behalfs : wherein all the prelates , clergy , nobility , gentry , people pre_en"
57,92,92,560700200,"The compleat sportsman. In three parts. Part I. Containing the nature and various kinds of game, under their several Denominations, with the best Methods of taking the same, by Shooting, Hunting, Dogs, Nets, and otherwise; and the Laws and Statutes made for Preservation of the Game, with Warrants to impower Game-Keepers, &c. Part II. Of the best Situations and Methods of erecting and Management of Parks, Warrens, &c. Of Hunting the Buck, Doe, &c. And a concise Abridgment of the Forest-Laws, and of all the Laws and Statutes relating to Deer: Methodically interspersed with Precedents of Warrants for Deer, &c. Part III. Of fish and fishing; the most successful Methods of Angling; the only proper Baits, Tackle and agreeable Seasons for taking all Sorts of Fish; and the Rivers wherein they are to be found; with the Statutes relating to Fishing, &c.","Jacob, Giles",1718,undetermined,"ispleasure than Humiliation and Prostration , which , after beating , turneth a Revenge into a more ",ardent,"Love . When the Sportsman is furnish'd with a Gun for his Purpose , and Powder and Shot as before r",Y,MET,emotion,,92,,,"ispleasure than humiliation and prostration , which , after beating , turneth a revenge into a more",ardent,"love . when the sportsman is furnish'd with a gun for his purpose , and powder and shot as before r"
58,93,93,K014868000.a0,"The campaign: a poem, to His Grace the Duke of Marlborough. By Mr. Addison.","Addison, Joseph",1704,poetry,"'rs in Bitterne_s of Soul preferr'd , Europe 's loud Cries , that Providence a__ail'd , And ANNA 'S ",Ardent,Vows at length prevail'd ; The Day was come when Heav'n de_ign'd to _how His Care and Conduct of th,Y,MET,dedication,,93,,,"'rs in bitterne_s of soul preferr'd , europe 's loud cries , that providence a__ail'd , and anna 's",Ardent,vows at length prevail'd ; the day was come when heav'n de_ign'd to _how his care and conduct of th
59,94,94,A54196,"Primitive Christianity revived in the faith and practice of the people called Quakers written, in testimony to the present dispensation of God, through them, to the world, that prejudices may be removed, the simple informed, the well-enclined encouraged, and the truth and its innocent Friends, rightly represented / by William Penn.","Penn, William",1696,prose,"_ire and End of him that wrote it ; who is , in the Bonds of Chri_tian Charity , very much and very ",ardent,ly Thy Real Friend . William Penn . CHAP. I . Sect. 1 . Their Fundamental Principle . Sect. 2 . The ,Y,MET,dedication,,94,,,"_ire and end of him that wrote it ; who is , in the bonds of chri_tian charity , very much and very",ardently,thy real friend . william penn . chap. i . sect. 1 . their fundamental principle . sect. 2 . the
60,95,95,K107395000,"The monument: a poem sacred to the immortal memory of the best and greatest of kings, William the Third. .. By Mr. Dennis.","Dennis, John",1702,poetry_occasional,"f them , and has ventur'd , and done , and _uffer'd for them more than any Subject in England ? The ",ardent,"Love of Liberty and of Your Country , are _ome of the many Heroick Qualities which You have inherit",Y,MET,emotion,,95,,,"f them , and has ventur'd , and done , and _uffer'd for them more than any subject in england ? the",ardent,"love of liberty and of your country , are _ome of the many heroick qualities which you have inherit"
61,96,96,A63641.a3,"Antiquitates christian¾, or, The history of the life and death of the holy Jesus as also the lives acts and martyrdoms of his Apostles : in two parts.","Taylor, Jeremy",1649,v_prayer,"lusts or caitive affections , and unhallow that ground where thy holy feet have troden . Give to me ",ardent,"desires , and efficacious prosecutions of these holy effects which thou didst design for us in thy ",Y,MET,want,,96,,,"lusts or caitive affections , and unhallow that ground where thy holy feet have troden . give to me",ardent,"desires , and efficacious prosecutions of these holy effects which thou didst design for us in thy"
62,97,97,A28675.1.a36,"La montre, or, The lover's watch by Mrs. A. Behn.","Behn, Aphra",1686,letters,"its Violence , by the Greatness of its Splendour . Does not a Passion of this Nature , so true , so ",ardent,", deserve to be crown'd ? And will you wonder to see , over this Cypher , a Wreath of Mirtles , tho",Y,MET,emotion,,97,,,"its violence , by the greatness of its splendour . does not a passion of this nature , so true , so",ardent,", deserve to be crown'd ? and will you wonder to see , over this cypher , a wreath of mirtles , tho"
63,98,98,K008178000.a1,The resurrection. A poem: Written by Mr. Addison.,"Addison, Joseph",1718,poetry,"th a longer Life repaid , Stand round ; and drinking in Cele_tial Rays , On their REDEEMER fix with ",ardent,"Gaze , And all the Heav'ns re_ound with Hymns of Prai_e . Each Bo_om Kindles with Seraphic Joy , An",Y,MET,dedication,,98,,,"th a longer life repaid , stand round ; and drinking in cele_tial rays , on their redeemer fix with",ardent,"gaze , and all the heav'ns re_ound with hymns of prai_e . each bo_om kindles with seraphic joy , an"
64,100,100,A27276.2,"All the histories and novels written by the late ingenious Mrs. Behn entire in one volume : together with the history of the life and memoirs of Mrs. Behn never before printed / by one of the fair sex ; intermix'd with pleasant love-letters that pass'd betwixt her and Minheer Van Brun, a Dutch merchant, with her character of the countrey and lover : and her love-letters to a gentleman in England.","Behn, Aphra",1686,fiction,"f its Violence , by the Greatne_s of its Sple_ dour . Does not a Pa__ion of this Nature , _o true @ ",ardent,", de_erve to be crown'd ? And will @ wonder to _ee , over this Cypher , a [ ... ] Myrtles ; tho_e B",Y,MET,emotion,,100,,,"f its violence , by the greatne_s of its sple_ dour . does not a pa__ion of this nature , _o true @",ardent,", de_erve to be crown'd ? and will @ wonder to _ee , over this cypher , a [ ... ] myrtles ; tho_e b"
65,103,103,A65151.a69,"Familiar and courtly letters written by Monsieur Voiture to persons of the greatest honour, wit, and quality of both sexes in the court of France ; made English by Mr. Dryden, Tho. Cheek, Esq., Mr. Dennis, Henry Cromwel, Esq., Jos. Raphson, Esq., Dr. -, &c. ; with twelve select epistles out of Aristanetus, translated from the Greek ; some select letters of Pliny, Jun and Monsieur Fontanelle, translated by Mr. Tho. Brown ; and a collection of original letters lately written on several subjects, by Mr. T. Brown ; to which is added a collection of letters of friendship, and other occasional letters, written by Mr. Dryden, Mr. Wycherly, Mr. -, Mr. Congreve, Mr. Dennis, and other hands.","Dryden, John",1700,letters,"easily might they be express'd ! But the Expression , like the Enjoyment in Love , is lost by a too ",ardent,Desire ; my Soul plumes it self in the secret Pride of being belov'd by you ; and upon so just a Fo,Y,MET,want,,103,,,"easily might they be express'd ! but the expression , like the enjoyment in love , is lost by a too",ardent,desire ; my soul plumes it self in the secret pride of being belov'd by you ; and upon so just a fo
66,104,104,A56192,"The Popish royall favourite: or, a full discovery of His Majesties extraordinary favours to, and protections of notorious papists, priestes, Jesuites, against all prosecutions and penalties of the laws enacted against them notwithstanding his many royall proclamations, declarations, and protestations to the contrary: as likewise of a most desperate long prosecuted designe to set up popery, and extirpate the Protestant religion by degrees, in this our kealme [sic] of England, and all His Majesties dominions. Manifested by sundry letters of grace, warrants, writings under the Kings own signe-manuall, privy-signet, his privy-councels, and Secretary Windebanks hands and seals, by divers orders and proceedings in open sessions at Newgate, in the Kings Bench, and elsewhere ... Collected and published by authority of Parliament: by William Prynne, of Lincolns Inne, Esquire.","Prynne, William",1643,legal,"beene Dppressed under the raigne of Queene Elizabeth . But as it oft times happens , that those who ",ardent,"ly desire any thing , imagine with themselves , that it is very easie to doe , or to be obtained , a",Y,MET,want,,104,,,"beene dppressed under the raigne of queene elizabeth . but as it oft times happens , that those who",ardently,"desire any thing , imagine with themselves , that it is very easie to doe , or to be obtained , a"
67,105,105,K032335000.a1,"Cato: A tragedy. As it is acted at the Theatre-Royal in Drury-Lane, by Her Majesty's servants. By Mr. Addison.","Addison, Joseph",1713,drama_tragedy,'ry Moment quickned to the Cour_e . Cato has u_ed me Ill : He has refu_ed His Daughter Marcia to my ,ardent,"Vows . Be_ides , his baffled Arms and ruined Cau_e Are Barrs to my Ambition . Cae_ar 's Favour , Th",Y,MET,dedication,,105,,,'ry moment quickned to the cour_e . cato has u_ed me ill : he has refu_ed his daughter marcia to my,ardent,"vows . be_ides , his baffled arms and ruined cau_e are barrs to my ambition . cae_ar 's favour , th"
68,107,107,A36625.a1,"Fables ancient and modern translated into verse from Homer, Ovid, Boccace, & Chaucer, with orginal poems, by Mr. Dryden.","Dryden, John",1700,poetry,"is Foes ; and thrice he slew the slain . The Master saw the Madness rise ; His glowing Cheeks , his ",ardent,"Eyes ; And while He Heav'n and Earth defy'd , Chang'd his Hand , and check'd his Pride . He chose a",Y,MET,emotion,,107,,,"is foes ; and thrice he slew the slain . the master saw the madness rise ; his glowing cheeks , his",ardent,"eyes ; and while he heav'n and earth defy'd , chang'd his hand , and check'd his pride . he chose a"
69,108,108,A28980.5,"Experiments, notes, &c. about the mechanical origine or production of divers particular qualities among which is inferred a discourse of the imperfection of the chymist's doctrine of qualities : together with some reflections upon the hypothesis of alcali and acidum / by the Honourable Robert Boyle ...","Boyle, Robert",1675,science,"Chymists , and we have tried the like in artificial Wine made of Raisins , that the phlegm , but no ",ardent,"Spirit , will ascend . But when this Liquour is reduced to Wine by fermentation , which is accompan",Y,LIT,,,108,,,"chymists , and we have tried the like in artificial wine made of raisins , that the phlegm , but no",ardent,"spirit , will ascend . but when this liquour is reduced to wine by fermentation , which is accompan"
70,109,109,A39669.a25,"The method of grace, in bringing home the eternal redemption contrived by the Father, and accomplished by the Son through the effectual application of the spirit unto God's elect, being the second part of Gospel redemption : wherein the great mysterie of our union and communion with Christ is opened and applied, unbelievers invited, false pretenders convicted, every mans claim to Christ examined, and the misery of Christless persons discovered and bewailed / by John Flavell ...","Flavell, John",1681,sermons,"dly , Alonging thirsting frame of spirit accompanies the new creation : the desires of the soul are ",ardent,"after Christ : never did the hireling long for the shadow , as the weary soul doth for Christ , and",Y,MET,want,,109,,,"dly , alonging thirsting frame of spirit accompanies the new creation : the desires of the soul are",ardent,"after christ : never did the hireling long for the shadow , as the weary soul doth for christ , and"
71,110,110,A27276.1,"All the histories and novels written by the late ingenious Mrs. Behn entire in one volume : together with the history of the life and memoirs of Mrs. Behn never before printed / by one of the fair sex ; intermix'd with pleasant love-letters that pass'd betwixt her and Minheer Van Brun, a Dutch merchant, with her character of the countrey and lover : and her love-letters to a gentleman in England.","Behn, Aphra",1688,fiction,"s Inclination that di_po_es Hearts , and not Rea_on . Agnes is beautiful enough to in_pire the most ",ardent,"Pa__ion , and vertuous enough to de_erve the first Fortunes in the World . I ask her , once more , ",Y,MET,emotion,,110,,,"s inclination that di_po_es hearts , and not rea_on . agnes is beautiful enough to in_pire the most",ardent,"pa__ion , and vertuous enough to de_erve the first fortunes in the world . i ask her , once more ,"
72,111,111,A56171.a44,"Hidden workes of darkenes brought to publike light, or, A necessary introdvction to the history of the Archbishop of Canterbvrie's triall discovering to the world the severall secret dangerous plots, practices, proceedings of the Pope and his confederates, both at home and in forraigne parts, to undermine the Protestant religion, usher the whole body of popery into our church, and reduce all our realms to their ancient vassalage to the Sea of Rome, by insensible steps and degrees : from the first marriage treaty with Spain, anno 1617, till this present : together with the true originals of the late Scottish troubles, Irish rebellion and English civill warres: manifested by sundry ... papers, found among Secretary Windebankes, master Thomas Windebankes, the lord Cottingtons and Arch-bishop of Canterburies writings, and some late intercepted letters from forraigne parts / by William Prynne ...","Prynne, William",1645,letters,J_sutes in opinion and practice ; which caused your royall Father ( with so much pi _us wisdome and ,ardent,"zeale ) to endeavour the suppressing of them , as well at @ as in the neighbour Countries : and you",Y,MET,dedication,,111,,,j_sutes in opinion and practice ; which caused your royall father ( with so much pi _us wisdome and,ardent,"zeale ) to endeavour the suppressing of them , as well at @ as in the neighbour countries : and you"
73,112,112,A70803,"A decad of caveats to the people of England of general use in all times, but most seasonable in these, as having a tendency to the satisfying such as are not content with the present government as it is by law establish'd, an aptitude to the setling the minds of such as are but seekers and erraticks in religion an aim at the uniting of our Protestant-dissenters in church and state : whereby the worst of all conspiracies lately rais'd against both, may be the greatest blessing, which could have happen'd to either of them : to which is added an appendix in order to the conviction of those three enemies to the deity, the atheist, the infidel and the setter up of science to the prejudice of religion / by Thomas Pierce ...","Pierce, Thomas",1679,prose,"us . We would not Pray , or hear Sermons , or communicate in Sacraments , or might we have our mo_t ",ardent,"Wi_hes , we would not go to Heaven without them . And it is with This Charity that I indeavour in o",Y,MET,want,,112,,,"us . we would not pray , or hear sermons , or communicate in sacraments , or might we have our mo_t",ardent,"wi_hes , we would not go to heaven without them . and it is with this charity that i indeavour in o"
74,115,115,K107084000,The advancement and reformation of modern poetry: A critical discourse. In two parts. .. By Mr Dennis.,"Dennis, John",1701,prose,"which made the unpardonable enormity of that crime was this , that when God had created him with an ",ardent,"de_ire of Happine_s , and had created him of _uch a nature , that his full and his perfect Happine_",Y,MET,want,,115,,,"which made the unpardonable enormity of that crime was this , that when god had created him with an",ardent,"de_ire of happine_s , and had created him of _uch a nature , that his full and his perfect happine_"
75,116,116,K107398002.25,"Original letters: familiar, moral and critical. By Mr. Dennis. In two volumes. .. [pt.2]","Dennis, John",1717,letters,"n , and the other inclines us to _ubmit to Plea_ure ; the one of which is Pride , and the other the ",ardent,De_ire of Happine_s ; and therefore Rochefoucault is in the right in his 29th Reflection . Il faut ,Y,MET,want,,116,,,"n , and the other inclines us to _ubmit to plea_ure ; the one of which is pride , and the other the",ardent,de_ire of happine_s ; and therefore rochefoucault is in the right in his 29th reflection . il faut
76,118,118,A27315.a37,"Poems upon several occasions with, A voyage to the island of love / by Mrs. A. Behn.","Behn, Aphra",1684,songs,"To practice o'er New Blisses . II . The Sun it self with Love does conspire , And sends abroad his ",ardent,"Fire , And kindly seems to bid us retire , And shade us from his Glory ; Then come , my Phillis , d",Y,LIT,,,118,,,"to practice o'er new blisses . ii . the sun it self with love does conspire , and sends abroad his",ardent,"fire , and kindly seems to bid us retire , and shade us from his glory ; then come , my phillis , d"
77,119,119,11704469,"New experiments, and observations, made upon the icy noctiluca imparted in a letter to a friend living in the country : to which is annexed A chymical paradox / by Robert Boyle.","Boyle, Robert",1682,science+letters,"t having no more Oyls fit for my turn , I next tryed whether I could dissolve our shining Matter in ",Ardent,"Spirits , which are thought by Chymists to be of near Consanguinity with distill'd Oyls ; ( not now",Y,LIT,,,119,,,"t having no more oyls fit for my turn , i next tryed whether i could dissolve our shining matter in",Ardent,"spirits , which are thought by chymists to be of near consanguinity with distill'd oyls ; ( not now"
78,120,120,12259744,"The unfortunate court-favourites of England exemplified in some remarks upon the lives, actions, and fatal fall of divers great men, who have been favourites to several English kings and queens ... / by R.B.","Crouch, Nathaniel",1695,biography/memoirs,"still some hope remaining , by the dayly observation of your Noble Personage , your Justice , your ",ardent,"love to your Countrey , and likewise the great love the People have toward you , and should think t",Y,MET,emotion,,120,,,"still some hope remaining , by the dayly observation of your noble personage , your justice , your",ardent,"love to your countrey , and likewise the great love the people have toward you , and should think t"
79,121,121,A30351,"The history of the persecution of the valleys of Piedmont containing an account of what hath passed in the dissipation of the churches and the inhabitants of the valleys, which happened in the year 1686.","Burnet, Gilbert",1688,prose,"ors whereof from the beginning to the end , shewed all the marks of a tender compassion , and of an ",ardent,"Charity . But it was not only in Geneva , that the Waldenses have found such consolation , but they",Y,MET,dedication,,121,,,"ors whereof from the beginning to the end , shewed all the marks of a tender compassion , and of an",ardent,"charity . but it was not only in geneva , that the waldenses have found such consolation , but they"
80,122,122,K036148000,"An essay upon publick spirit; being a satyr in prose upon the manners and luxury of the times, the chief sources of our present parties and divisions. By Mr. Dennis:","Dennis, John",1711,satire,"pirit is , and in what Condition 'tis at pre_ent among us ? Publick Spirit may be defin'd to be the ",ardent,"Love of one's Country , affecting us with a zealous Concern for its Honour and Intere_t , and in_pi",Y,MET,emotion,,122,,,"pirit is , and in what condition 'tis at pre_ent among us ? publick spirit may be defin'd to be the",ardent,"love of one's country , affecting us with a zealous concern for its honour and intere_t , and in_pi"
81,123,123,K036148000,"An essay upon publick spirit; being a satyr in prose upon the manners and luxury of the times, the chief sources of our present parties and divisions. By Mr. Dennis:","Dennis, John",1711,satire,"loves his Country-men , loves their Cu_toms and Manners . Thus the Macedonians , who with the mo_t ",ardent,"Alacrity , left the Sun and the Soil of Greece to follow their young Heroe , rather cho_e to part w",Y,MET,dedication,,123,,,"loves his country-men , loves their cu_toms and manners . thus the macedonians , who with the mo_t",ardent,"alacrity , left the sun and the soil of greece to follow their young heroe , rather cho_e to part w"
82,124,124,K036148000,"An essay upon publick spirit; being a satyr in prose upon the manners and luxury of the times, the chief sources of our present parties and divisions. By Mr. Dennis:","Dennis, John",1711,satire,"ture of Publick Spirit , and from the Definition which has been given of it . Publick Spirit is the ",ardent,"Love of one's Country , affecting us with a zealous Concern for its Honour and Intere_t , and in_pi",Y,MET,emotion,,124,,,"ture of publick spirit , and from the definition which has been given of it . publick spirit is the",ardent,"love of one's country , affecting us with a zealous concern for its honour and intere_t , and in_pi"
